2015-12-02,498,3.50000000
2015-12-03,492,3.00000000
2015-12-03,493,2.00000000
2015-12-03,494,4.00000000
2015-12-03,495,3.80000000
2015-12-03,496,4.00000000
2015-12-03,497,4.00000000
2015-12-04,492,3.00000000
2015-12-04,493,2.66666667
2015-12-04,494,2.00000000
2015-12-04,495,4.00000000
2015-12-04,496,2.66666667
2015-12-04,497,4.00000000
2015-12-04,498,4.00000000
2015-12-05,494,1.00000000
2015-12-05,495,4.00000000
2015-12-06,492,1.00000000
2015-12-06,493,1.00000000
2015-12-06,494,2.00000000
2015-12-06,495,5.00000000
2015-12-06,496,3.00000000
2015-12-06,497,2.00000000
2015-12-06,498,4.00000000
2015-12-07,492,1.95833333
2015-12-07,493,1.78260870
2015-12-07,494,2.04166667
2015-12-07,495,3.50000000
2015-12-07,496,3.62500000
2015-12-07,497,3.28571429
2015-12-07,498,3.60000000
2015-12-08,492,2.45454545
2015-12-08,493,2.54545455
2015-12-08,494,2.27272727
2015-12-08,495,3.89285714
2015-12-08,496,3.45454545
2015-12-08,497,3.27272727
2015-12-08,498,3.85714286
2015-12-09,492,2.18292683
2015-12-09,493,2.30487805
2015-12-09,494,2.67500000
2015-12-09,495,3.38095238
2015-12-09,496,3.35365854
2015-12-09,497,3.41176471
2015-12-09,498,3.56521739
2015-12-10,492,2.44680851
2015-12-10,493,2.50000000
2015-12-10,494,3.70212766
2015-12-10,495,2.92000000
2015-12-10,496,3.32978723
2015-12-10,497,3.17045455
2015-12-10,498,3.25925926
2015-12-11,492,2.96153846
2015-12-11,493,2.78205128
2015-12-11,494,3.18421053
2015-12-11,495,3.19512195
2015-12-11,496,3.53750000
2015-12-11,497,3.11666667
2015-12-11,498,3.29411765
2015-12-11,614,6250.00000000
2015-12-12,492,2.22222222
2015-12-12,493,2.55555556
2015-12-12,494,3.00000000
2015-12-12,495,3.00000000
2015-12-12,496,3.00000000
2015-12-12,497,4.00000000
2015-12-12,498,3.42857143
2015-12-12,614,7500.00000000
2015-12-13,492,3.00000000
2015-12-13,493,3.00000000
2015-12-13,494,3.00000000
2015-12-13,495,5.00000000
2015-12-13,496,5.00000000
2015-12-13,614,9500.00000000
2015-12-14,492,1.92105263
2015-12-14,493,1.84210526
2015-12-14,494,2.60526316
2015-12-14,495,3.67500000
2015-12-14,496,3.63043478
2015-12-14,497,3.26923077
2015-12-14,498,3.52000000
2015-12-14,614,7712.50000000
2015-12-15,492,2.47619048
2015-12-15,493,2.54761905
2015-12-15,494,2.47619048
2015-12-15,495,3.25000000
2015-12-15,496,3.20833333
2015-12-15,497,3.40000000
2015-12-15,498,3.23809524
2015-12-15,614,7265.21739130
2015-12-16,492,2.43750000
2015-12-16,493,2.34375000
2015-12-16,494,2.40000000
2015-12-16,495,3.71875000
2015-12-16,496,3.37500000
2015-12-16,497,3.77777778
2015-12-16,498,3.40000000
2015-12-16,614,7366.66666667
2015-12-17,492,3.06250000
2015-12-17,493,3.06250000
2015-12-17,494,2.16666667
2015-12-17,495,3.37037037
2015-12-17,496,3.41666667
2015-12-17,497,3.42857143
2015-12-17,498,3.47058824
2015-12-17,614,7540.00000000
2015-12-18,492,3.08823529
2015-12-18,493,3.26470588
2015-12-18,494,2.09090909
2015-12-18,495,3.19444444
2015-12-18,496,3.58823529
2015-12-18,497,3.50000000
2015-12-18,498,3.36363636
2015-12-18,614,7323.52941176
2015-12-19,492,2.25000000
2015-12-19,493,2.00000000
2015-12-19,494,1.42857143
2015-12-19,495,3.75000000
2015-12-19,496,4.00000000
2015-12-19,497,4.00000000
2015-12-19,498,4.00000000
2015-12-19,614,7750.00000000
2015-12-20,492,2.00000000
2015-12-20,493,2.00000000
2015-12-20,494,1.50000000
2015-12-20,495,4.00000000
2015-12-20,496,3.50000000
2015-12-20,497,4.00000000
2015-12-20,498,5.00000000
2015-12-20,614,7500.00000000
2015-12-21,492,2.17500000
2015-12-21,493,2.00000000
2015-12-21,494,1.51282051
2015-12-21,495,3.73809524
2015-12-21,496,3.88461538
2015-12-21,497,3.52173913
2015-12-21,498,3.84848485
2015-12-21,614,8244.18604651
2015-12-22,492,2.58823529
2015-12-22,493,2.41176471
2015-12-22,494,2.11764706
2015-12-22,495,3.45000000
2015-12-22,496,3.12500000
2015-12-22,497,3.37500000
2015-12-22,498,3.25000000
2015-12-22,614,7736.84210526
2015-12-23,492,2.40909091
2015-12-23,493,2.77272727
2015-12-23,494,1.72727273
2015-12-23,495,3.73913043
2015-12-23,496,3.76923077
2015-12-23,497,3.08333333
2015-12-23,498,3.68750000
2015-12-23,614,8195.65217391
2015-12-24,492,2.41176471
2015-12-24,493,2.47058824
2015-12-24,494,1.76470588
2015-12-24,495,3.78947368
2015-12-24,496,3.37500000
2015-12-24,497,3.00000000
2015-12-24,498,3.83333333
2015-12-24,614,8000.00000000
2015-12-25,492,2.80000000
2015-12-25,493,2.80000000
2015-12-25,494,2.20000000
2015-12-25,495,3.00000000
2015-12-25,496,3.00000000
2015-12-25,497,1.00000000
2015-12-25,498,4.00000000
2015-12-25,614,6500.00000000
2015-12-26,492,2.33333333
2015-12-26,493,2.08333333
2015-12-26,494,1.66666667
2015-12-26,495,3.83333333
2015-12-26,496,3.50000000
2015-12-26,497,3.50000000
2015-12-26,498,3.77777778
2015-12-26,614,8208.33333333
2015-12-27,492,2.70000000
2015-12-27,493,2.60000000
2015-12-27,494,2.00000000
2015-12-27,495,3.40000000
2015-12-27,496,3.62500000
2015-12-27,497,3.50000000
2015-12-27,498,3.66666667
2015-12-27,614,7900.00000000
2015-12-28,492,2.33333333
2015-12-28,493,1.94117647
2015-12-28,494,1.75000000
2015-12-28,495,3.58333333
2015-12-28,496,3.00000000
2015-12-28,497,3.50000000
2015-12-28,498,3.61538462
2015-12-28,614,7676.47058824
2015-12-29,492,2.52941176
2015-12-29,493,2.35294118
2015-12-29,494,2.17647059
2015-12-29,495,3.26315789
2015-12-29,496,3.41666667
2015-12-29,497,3.62500000
2015-12-29,498,3.70000000
2015-12-29,614,7750.00000000
2015-12-30,492,2.80000000
2015-12-30,493,2.80000000
2015-12-30,494,2.10000000
2015-12-30,495,3.72727273
2015-12-30,496,3.57142857
2015-12-30,497,3.12500000
2015-12-30,498,3.00000000
2015-12-30,614,8500.00000000
2015-12-31,492,2.62500000
2015-12-31,493,2.62500000
2015-12-31,494,1.93750000
2015-12-31,495,3.17647059
2015-12-31,496,3.50000000
2015-12-31,497,3.55555556
2015-12-31,498,3.27272727
2015-12-31,614,7593.75000000
2016-01-01,492,2.25000000
2016-01-01,493,2.00000000
2016-01-01,494,1.25000000
2016-01-01,495,3.00000000
2016-01-01,496,3.00000000
2016-01-01,497,3.50000000
2016-01-01,498,3.00000000
2016-01-01,614,8750.00000000
2016-01-02,492,2.25000000
2016-01-02,493,2.50000000
2016-01-02,494,1.50000000
2016-01-02,495,4.25000000
2016-01-02,496,3.25000000
2016-01-02,497,3.00000000
2016-01-02,498,4.50000000
2016-01-02,614,8500.00000000
2016-01-03,492,2.00000000
2016-01-03,493,3.33333333
2016-01-03,494,2.66666667
2016-01-03,495,4.00000000
2016-01-03,496,3.00000000
2016-01-03,497,3.00000000
2016-01-03,498,4.00000000
2016-01-03,614,7666.66666667
2016-01-04,492,2.45454545
2016-01-04,493,1.90909091
2016-01-04,494,1.90909091
2016-01-04,495,3.76923077
2016-01-04,496,3.42857143
2016-01-04,497,3.42857143
2016-01-04,498,3.50000000
2016-01-04,614,8272.72727273
2016-01-05,492,2.50000000
2016-01-05,493,2.62500000
2016-01-05,494,1.37500000
2016-01-05,495,3.36363636
2016-01-05,496,4.16666667
2016-01-05,497,3.25000000
2016-01-05,498,3.66666667
2016-01-05,614,7687.50000000
2016-01-06,492,2.50000000
2016-01-06,493,2.60000000
2016-01-06,494,2.10000000
2016-01-06,495,3.50000000
2016-01-06,496,3.50000000
2016-01-06,497,2.80000000
2016-01-06,498,3.80000000
2016-01-06,614,8200.00000000
2016-01-07,492,2.50000000
2016-01-07,493,2.45833333
2016-01-07,494,2.25000000
2016-01-07,495,3.71428571
2016-01-07,496,3.28571429
2016-01-07,497,3.40000000
2016-01-07,498,3.71428571
2016-01-07,614,7500.00000000
2016-01-08,492,2.81818182
2016-01-08,493,2.63636364
2016-01-08,494,2.13636364
2016-01-08,495,3.04347826
2016-01-08,496,3.00000000
2016-01-08,497,3.20000000
2016-01-08,498,3.20000000
2016-01-08,614,6880.95238095
2016-01-09,492,2.90000000
2016-01-09,493,2.70000000
